personId,personName,best
2018HOMS01,Samir Homsi,307
2016BRIJ01,Abner Brijesh,307
2012XHEM01,Albin Sten,307
2017URIE03,Iulius Urieșu,307
2019KANB01,Brian Kan,308
2019SADE03,Rafał Sądek,308
2019JIAN57,Yichen Jiang (姜一辰),308
2022BERG13,Idris Berghout,308
2018KEEN02,Joel Keenan,308
2015NILS02,Simon Nilsson,308
2018HUAN87,Xirui Huang (黄兮睿),309
2018TUNA02,Tegshburen Tunamal,309
2015WITM01,Mattheo de Wit,309
2017SURI01,Saveliy Surikov,309
2022MIED01,Héctor Sanchis Miedes,309
2016BARO04,Ben Baron,309
2022URBA02,Paweł Urbański,309
2018SAIT06,Darren Saito,309
2018LICH05,Henry Lichner,309
2012MAIA01,João Guilherme Barejan Maiale,310
2019SCHW07,Preston Schwartz,310
2022MUCH05,Jan Muchowski,310
2023PICH01,Maximilian Pichler,310
2015DEVI02,Jackson DeVico,311
2013WALL03,Daniel Wallin,311
2022SAMS03,Ignacy Samselski,311
2018COXT01,Tripp Cox,311
2015GAOJ01,Jiajun Gao (高嘉骏),311
2014BEGU01,Elian Beguec,311
2015SIAN01,Dylan Seah Tze Siang,311
2019GALV05,Gerardo Emmanuel Gutierrez Galvez,312
2022YIZH01,Maayan Yizhar,312
2013SCHM02,Thomas Mæhle Schmidt,312
2023CLAR02,Carson Clark,312
2019REDI02,Dominic Redisi,312
2012SANG01,Qizhe Sang (桑祺哲),312
2018CARR07,Bashy Carrillo,312
2010WANG16,Lining Wang (王立宁),312
2017HARB01,Danylo Harbar (Данило Гарбар),312
2020PHAM01,Franklin Pham,312
2015SHUM01,Grigorii Shumakov,312
2016IHLE01,Malte Ihlefeld,312
2016CUAT02,Angel Omar Pérez Cuate,312
2021LIAO06,Josiah Liao,312
2018VASI04,Vladimir Vasiliev (Владимир Васильев),313
2017KRIE03,Jack Krieg,313
2018GRAH05,Kate Grahame,313
2022CORO03,Giovanni Montagna Coronado,313
2014GANE04,Rithvik Ganesh,313
2021SCHW01,Jacob Schwartz,313
2016MOBE01,Marcus Moberg,313
2016GOME10,Jesús Fernando Castelán Gómez,313
2015LEEJ05,Jung Hwan Lee,313
2014AMAY01,Ramses Amaya,314
2023DAVE01,Dhairya Chiragbhai Dave,314
2022RODE02,Nils Rödel,314
2017LIMI03,Minghan Li (李明瀚),314
2020SCHU01,Maarten Schuil,314
2016AQUI02,Jose Polorhenzo Aquino,314
2017TOST01,Alexander Tosting,314
2022SUIJ01,Justin Sui,314
2023OULE01,Mael Ouledkraim,314
2013GILM01,Mateusz Gil,314
2018KODA01,Muhammad Faeyza Koda,314
2019MIDU01,Bartosz Miduch,314
2016HELE01,Lei He (贺雷),314
2019MACK01,Hunter Mackler,315
2019NAIR04,Nathan Nairn,315
2016KAMA04,AJ Kamal,315
2023FILH01,Marcelo Teixeira Reis Filho,315
2023WANG40,Chenglin Wang (王承霖),315
2013KOTA01,Akhil Kota,315
2015VUJA01,David Vujasić,315
2021TRIP01,Michael Tripodi,315
2012ZHAO05,Yihao Zhao (赵羿皓),315
2022XODI01,Nazir Xodiyev,315
2022YING02,Lim Jia Ying,315
2017WUYU10,Yuxuan Wu (吴雨轩),315
2018TUMY01,Peyton Tumy,315
2016WETZ01,Leonard Wetzel,315
2022SOLO01,Aleksander Sołonczak,315
2016HUAN43,Andrew Huang,316
2017MOYD01,Diego Moy,316
2019LUKI03,Luka Lukić,316
2019BRUS01,Lev Bruskov (Лев Брусков),316
2018DUBI01,Łukasz Dubicki,316
2013KRAS02,Michał Krasowski,316
2019DONA03,Yuri Donati,316
2016WUZI04,Ziyu Wu (吴子钰),317
2021GUSH01,Shiyou Gu (顾释友),317
2014BOUD01,Eric Boudreau,317
2015SAMO01,Daniel Samoszyn,317
2012WOLN01,Jakub Wolniewicz,317
2022FERI01,Isaiah Benedict S. Feria,317
2017JIME15,Craig Luke Jimeno,317
2014CHER05,Clément Cherblanc,317
2019SEMI02,Vladimir Semidyanov,318
2019LIUY23,Yutong Liu (刘昱彤),318
2022BLAC01,Adam Black,319
2016GUTI23,Daniel Gutierrez,319
2022PHAN03,Nigel Phang,319
2019BERA01,Emma Beranová,319
2017SEMO02,Marcos Ferreira Semolini,319
2023THEI01,Micah David Theis,319
2018ROFF01,Kai Roff,320
2014TILA01,Jonathan Tilahun,320
2022PAUW01,Joran Pauwels,320
2020HOAM01,Mai Đức Hòa,320
2019LENS01,Magnus Lensch,320
