personId,personName,best
2016TRAG01,Parker Trager,1171
2009ROTA01,Marco Rota,1172
2019WANG86,Ryan Wang,1172
2018LIZA05,Iñigo Mallo Lizaso,1173
2021PISK01,Karol Piskorek,1173
2019FUJI09,Tiago Akihiro Fujita,1173
2023SHER06,Brady Sherwood,1173
2023CHAN16,Ryan Chan,1174
2017BLAC06,Ash Black,1174
2016TIDS01,Daniel Tidsey,1174
2013VALL03,Thomas Valles,1174
2016IKHW02,Ahmad Kamil Ihsan Bin Ikhwan,1175
2015CLAR08,Zachary Clark,1177
2018NIED01,Alex Niedland,1178
2019LEEM04,Michael Lee,1178
2016ALRO01,Karam Al-Robaie,1178
2016GRAS01,Peter Grassard,1179
2009YERU01,Ruzhen Ye (叶儒臻),1180
2015CACE01,Helbert Cabana Cáceres,1180
2018PRON02,Phakinthorn Pronmongkolsuk (ภคินธร พรมงคลสุข),1180
2014YUYA01,Yan Yu (于晏),1180
2017RAGA02,Yusuf Ragab,1180
2019CSEN01,Bálint Csengő,1182
2016GORD01,Brayden Gordley,1182
2022FERR16,Bastien Ferraud,1182
2018FAHI02,Farhan Tanvir Fahim,1182
2015TRAC01,Catherine Trace,1183
2019GUNT04,Timo Günthardt,1183
2010KILD02,Wilhelm Kilders,1183
2018BAGL02,Dylan Barton Bagley,1183
2021DOMA01,Kacper Domański,1183
2020BERM02,Adam Bermingham,1183
2022YAMP01,Amit Yampolsky,1184
2015FENG12,Junqi Feng (冯骏骐),1184
2022BAOF01,Fiona Bao,1184
2022JAME02,Greyson James,1185
2021DOLA01,Jude Doland,1185
2016ZVIA01,Yauheni Zviazdou,1186
2018CANO06,Simone Canova,1186
2019PEAR02,Viktor Pearl,1186
2016CHEU04,Andy Mok Man Cheuk (莫文卓),1186
2019BERE03,Szymon Bereza,1186
2021RICH02,Reed W. Richardson,1187
2015SYFR01,Marco Syfrig,1187
2017HARR08,Charlie Harrison,1188
2017SUNC02,Christopher Sun,1188
2010XION04,Yongyi Xiong (熊永一),1188
2017SETH03,Sameer Sethuram,1188
2017XIEE01,Edward Xie,1188
2015LAII01,Isaac Lai Yin Chung,1188
2017AMRU01,Fauzan Rafi Amrullah,1189
2022BEAM03,Conor Beamer,1191
2018HOVO01,Yelysei Hovorun (Єлисей Говорун),1192
2017KOCH07,Gil Kochbeck,1192
2016GARC47,Miguel Ángel González-Herrero García,1192
2021SHAW02,Vinicius Shaw,1193
2022SORD01,Maksymilian Sordyl,1194
2014WANG17,Max Wang,1194
2022YIKO01,Koh Zi Yi,1194
2018YADA02,Divij Yadav,1194
2016HRYN02,Vladyslav Hryniuk (Владислав Гринюк),1195
2020ZHAN19,Alikhan Zhanybekov,1195
2013OWCZ01,Bartłomiej Owczarek,1198
2010THOM03,Blake Thompson,1199
2016ZHON01,Kenny Zhong,1199
2019BUCK02,Isaac Buck,1200
2012WESC01,Lucas Wesche,1201
2016BRAU02,Firmin Brault,1201
2018CARR07,Bashy Carrillo,1202
2016DEXT01,Riley Dexter,1204
2017HUMM01,Mitchell Hum,1204
2022MERC04,Francis Yuel B. Merced,1204
2021PHIL05,Nathan Phillips,1204
2019NIED02,Marcel Niedl,1205
2022YEOD01,Dalton Yeo,1205
2019BOJA02,Jakub Bojanowski,1206
2017WHIT01,Derek White,1206
2018AGAN01,Nathan Agan,1206
2016CARD06,Felipe Cardim,1207
2022CHAR04,Peter Charbonneau,1208
2016ADIB01,Muhammad Adib,1209
2015ROBI04,Tyler Robinson,1210
2012DANE01,Nicholas Daneshvari,1211
2016KASI01,Lorenzo Franco Kasilag,1211
2013BURL01,Łukasz Burliga,1213
2021MCCO01,Boris McCoy,1214
2022HONG10,Anderson Hong,1215
2018JANS03,Tristan Jansen,1215
2021KOHL01,Lukas Köhler,1215
2012WERB01,Sebastian Werb,1216
2015LIUT01,Tong Liu (刘童),1218
2015VANL01,Luke Van Laningham,1218
2022OZSV01,Eliana Ozsvath,1218
2020NGUY04,Newken Nguyen,1219
2012HAML01,Francisco Hamlin,1220
2022ADAM01,Lachlan Adams-Romyn,1220
2019YANG99,Shih-Yu Yang (楊仕宇),1221
2015YASI02,Ryan Yasinko,1221
2019DAZA02,Bryan Daza,1221
2018SCHE07,Leonid Shcherbakov (Леонид Щербаков),1222
2017BRZA01,Szymon Brzana,1222
2018BUZZ01,Gabriele Buzzi,1222
2013JIAN08,Zhinan Jiang (江志楠),1223
2022HIDA05,Jomar Hidalgo,1224
2022WANG06,Daniel Wang,1224
2018GRAI01,Aidan Grainger,1225
2016MOBE01,Marcus Moberg,1225
2011NAVE03,Sam Nave,1226
2017BASH04,Alexander Bashutkin,1227
2015MINK04,Kevin Min,1227
2015WIDD01,Owen Widdis,1228
2022GOHA02,Moon Gohain,1228
2017SING18,Arush Singh,1230
