personId,personName,best
2019KEHI01,Omri Kehila,1269
2011HYEO01,You Hyeon-Dong (유현동),1270
2011DOBR01,Dmitry Dobrjakov,1270
2013KAMI03,Vladislav Kaminskiy,1270
2017ZHUJ06,Jim Zhu,1270
2012QIUR01,Ruohan Qiu (邱若寒),1272
2021CALL02,Justice Callewaert,1272
2012SORI01,Nathan Soria,1273
2018ALON07,James Alonso,1273
2018JOHA05,Darren Johan,1273
2012BRED01,Ulrik Bredland,1273
2011TRON02,Sebastiano Tronto,1274
2015JENK02,Oliver Jenks,1274
2019YANG94,Cian-Jyun Yang (楊謙君),1275
2017CHEN79,Hongfei Chen (陈红飞),1275
2018VIZU01,Álvaro González Vizuete,1275
2015WILS05,Ryland Wilson,1276
2018NGHA02,Hayden Ng (吳宇晞),1276
2016STEP05,Dale Palmares,1277
2008TAKA01,Yuhei Takagi (高木佑平),1278
2014SCHW02,Fabio Schwandt,1279
2012HAML01,Francisco Hamlin,1279
2014BELK01,Sean Belke,1280
2016KAMA04,AJ Kamal,1280
2016HOUN01,Joshua Hounslow,1281
2015LUOW02,Weilong Luo (罗伟龙),1281
2018SANC03,Angel Armando Jaime Sánchez,1281
2022LAIP01,Po-Hsien Lai (賴柏憲),1282
2023CHEN30,Zhen Chen (陈震),1282
2008MIZU01,Weston Mizumoto,1282
2015WALK03,Micah Walker,1282
2017OSTD02,Jason Ostdiek,1283
2018LICH05,Henry Lichner,1283
2014SHES03,Vitaliy Sheshko,1283
2022YUAN07,Franklin Yuan,1283
2017LIMJ02,Jaden Lim,1283
2015GRIE02,Luke Griesser,1283
2015ZHUA02,Hsiang-Kuang Zhuang (莊翔光),1284
2015MEND08,Ramiro Mendez,1285
2010SUGA01,Sei Sugama (洲鎌星),1286
2019TARA09,Timofei Tarasenko,1286
2017ROMA11,Edson Bryan Béjar Román,1287
2018SATO01,Sora Sato,1287
2018TUUL01,Kaur Tuule,1287
2019HANS03,SeungO Han (한승오),1287
2016CHEU04,Andy Mok Man Cheuk (莫文卓),1288
2016AQUI02,Jose Polorhenzo Aquino,1288
2018CHAN50,Heidi Chan,1289
2012NIKO01,Kyyarkhan Nikolaev,1290
2018NARA14,Mihir Narayan,1290
2020TAOR01,Richard Yiheng Tao,1290
2013HUAN07,Andy Huang,1290
2018WIDJ01,Carson Widjaja,1290
2019MALV01,Manuel Malvárez,1291
2019ZHEN04,Deng Zhengping,1291
2015ORTE02,Nathaniel Ortega,1291
2016LURU01,Ruikang Lu (陆瑞康),1291
2011NEJA02,Fardin Bahadory Nejad (فردین بهادری نژاد),1291
2015FIRM01,Tomoya Firman,1291
2022KHAN29,Nguyễn Văn Khánh,1291
2016HART02,Sean Hartman,1292
2012LINZ02,Zhiwei Lin (林智玮),1293
2016SIMK01,Samuel Simko,1293
2014KARN02,Daniel Karnaukh,1294
2014HAMI02,Will Hamilton,1294
2014TYTA02,Mykyta Tytar (Микита Титарь),1295
2017SUKH02,Ihor Sukhovatenko (Ігор Суховатенко),1295
2017JIAA01,Alan Jia,1296
2013MALI03,Szymon Malinowski,1296
2019AMAR04,Charles Amarello,1296
2015KOVA07,Nikita Kovalchuk (Нікіта Ковальчук),1296
2017SALA07,Ronald Fernando Remuzgo Salazar,1296
2021JIAN07,Anthony Jiang,1297
2018POLK03,Ivan Polkanov (Иван Полканов),1298
2021SEUF01,Toby Seufert,1298
2014MARS04,Ty Marshall,1299
2017SZUL01,Mateusz Szulik,1299
2018MINH22,Trang Bảo Minh,1300
2015CHAV08,Omkar Chavan,1300
2016TARA04,Igor Tarasov,1300
2014DALA03,Rushil Dalal,1301
2016GONZ52,Gabriel Santiago Velez Gonzalez,1301
2013YUSH01,Pavel Yushkevich,1301
2014MUNJ02,Jihu Mun,1301
2014ENDO01,Jolo Endona,1301
2013ZENG02,Fangrui Zeng (曾方锐),1302
2019CSEN01,Bálint Csengő,1302
2013KLEI03,Livia Kleiner,1302
2015LEAN01,An Le,1303
2010WEYE02,Sebastian Weyer,1303
2016MAHA07,Shubham Maharana,1303
2018MOTI02,Tianhao Mo (莫天皓),1303
2018ABLA01,Ahmet Çınar Ablak,1304
2011BANS02,Shivam Bansal,1304
2016ELNI01,Timothy Elnitiarta,1304
2010GARC02,Carlos Méndez García-Barroso,1304
2016ZHON01,Kenny Zhong,1304
2017LIXU06,Xulang Li (黎旭朗),1304
2015ZHEN06,Zerong Zheng (郑泽荣),1304
2016VALE18,Jesús Noe Corrales Valenzuela,1306
2016MORA24,Sean Moran,1306
2010JORG01,Adrian Jorghy,1307
2018XUEZ01,Zehan Xue (薛泽韩),1308
2018GIBS04,Levi Gibson,1308
2016EBAD01,Mohammad Sepehr Ebadi (محمد سپهر عبادی),1309
2017MEDR01,Joaquín Infante Medrano,1310
2021MYLE01,Jaylen Myles,1310
2016JENS09,William Jensen,1310
2018GOME29,Frederico Canal Gomes,1310
2009YAUR01,Robert Yau,1310
2013JOKI01,Kim Jokinen,1311
2011CUBA02,Ernesto Gutiérrez Cuba,1311
2014ZYCH01,Jan Zych,1312
2014VORL01,Marco Vorländer,1312
2016LIMI04,Mingzhe Li (李明哲),1313
2019FUJI09,Tiago Akihiro Fujita,1313
2017TURM01,Itamar Turm,1313
2017ZHAD01,Damir Zhanataev,1314
2019WANG05,Yihuan Wang (王弈欢),1314
2013KYOU01,Hyeon Kyo Kyoung (경현교),1315
2015SAXE01,Tanish Saxena,1315
2019HOOS01,Waseem Hoosain,1315
2015ZHIB01,Brian Wu Shang Zhi (鄔尚志),1315
