personId,personName,best
2010WAND03,Alfrisa Diva Wandana,7383
2011FREI01,Felipe Baldívio Freires,7391
2009SUPC01,Anukun Supcharoenkun (อนุกูล ทรัพย์เจริญกุล),7415
2018DEVE02,Adam Devere,7420
2013ROGA02,Przemysław Rogalski,7421
2017TIMO01,Liam Uno Timour-Silveira,7436
2017XUYO01,Yonghao Xu (徐永浩),7439
2009SIEW02,Eason Siew Ee Son (蕭奕晨),7441
2016SILV07,Joonas Silvennoinen,7452
2018NALE01,James Ellis Nale V,7480
2008CLAR01,Thompson Clarke,7492
2016ARZA01,David Arzamastsev,7507
2015ANTO04,Manuel Prieto de Antón,7510
2016SHRE03,Rajin Shrestha,7527
2014KIMJ08,JuYeol Kim (김주열),7536
2014LUEV01,Fernando Matadamas Luévanos,7544
2015ZELE01,Eeshan Zele,7555
2010ROSE03,Dennis Rosero,7557
2017KIRK01,Eli Kirk,7573
2008BYEO01,Yu Byeong-Seon (유병선),7580
2015DAIS01,Shifei Dai (代时飞),7587
2017SUZI02,Anton Suzin,7614
2017PETE04,Tripp Peters,7620
2016GIPP01,Jacob Eoin Gipp,7629
2015TRUJ04,Diego Trujeque,7632
2016LENT01,Miles Lentz,7636
2010JORG01,Adrian Jorghy,7637
2007SHIR01,Takuma Shirahase (白波瀬拓磨),7642
2012DONG02,Han Dong (董晗),7643
2016POHS01,Shawn Poh,7651
2014LEZA02,Bruno Lezama,7655
2017STAR04,Silas Starling,7658
2016HAND04,Rasmus Händén,7660
2010LANE02,Mitchell Lane,7660
2008OLLE01,Alexander Olleta del Molino,7674
2016JRAC01,Ace Djun T. Aguirre Jr.,7713
2015CAST03,Saúl Alfonso Gámez Castillo,7731
2010GRAC02,Fabio Bini Graciose,7735
2015PAIX01,Pablo de Andrade Paixão,7742
2012HOLE01,Leung Ka Ho (梁家浩),7745
2017SRIV11,Lakshmi Sai Srivatsa,7756
2017GAIN01,Souvik Gain,7765
2016POLY01,Ioannis Polyzos,7769
2012MARI04,José David Castiblanco Marin,7778
2014KOWS01,Karan Kowshik,7789
2018FEDO04,Serhii Fedorniak (Сергій Федорняк),7798
2013BOTZ01,Alexander Botz,7810
2017SETH03,Sameer Sethuram,7817
2018WANG11,Zejun Wang (王泽骏),7818
2017BASH04,Alexander Bashutkin,7821
2018NART01,Viacheslav Nartokov (Вячеслав Нартоков),7835
2015KANY01,Yikuan Kan (阚亦宽),7842
2013CHUC01,Chun-Chen Chu (朱峻辰),7843
2011ZENG01,Zexi Zeng (曾泽西),7845
2018KAST02,Ihor Kastranets (Ігор Кастранець),7846
2016REDD10,Raghav Reddy,7854
2010TARE01,Teera Tareesuchevakul (ธีรา ธารีสุชีวกุล),7872
2017HERM01,Daniel Anker Hermansen,7905
2011LAUA01,Alexander Lau,7922
2016SANT16,Jeferson Alexandre Queiroz Santana,7928
2017YUZH03,Yu Zhou (周煜),7955
2008CUST01,John Paul Custodio,7956
2016DIET01,Amelie Dieterich,7965
2017MARR02,Margot Audero,7967
2015KARB02,Andrew Karbusicky,7968
2017LOUY01,Yunhao Lou (娄云皓),7971
2019DAIL01,Daniel Lucas Dailo,7992
2017KIMJ02,Junseop Kim (김준섭),8018
2008AURO01,Sébastien Auroux,8032
2017KUMA25,Yugesh Kumar,8036
2013CHIA02,Lee Chiang (蔣礪),8039
2014PETE03,Tobias Peter,8045
2017VNKA01,Rūdolfs Vīnkalns,8051
2017LAMB06,Andreas Lambropoulos,8066
2018RUCK01,Christian Ruckli,8074
2018HUAN56,Zhen Huang (黄振),8077
2016REGO01,Sheldon Rego,8094
2016ANSE02,Ilona Ansel,8094
2012ROQU01,Pedro Roque,8114
2017SZUL01,Mateusz Szulik,8128
2017RAMS02,Daniel Ramsden,8137
2017WEIN03,Nicholas Tan Jun Wei,8156
2007GOHO01,Choi Goho (최고호),8165
2016LIXI04,Xiangjie Li (李祥杰),8192
2017GOLU01,Theo Goluboff,8195
2014SEBA01,Juliette Sébastien,8218
2015WANG09,Kai-Wen Wang (王楷文),8220
2015ARJA01,Juho Arjanne,8245
2018MULL07,Hannes Müller,8245
2012LINZ02,Zhiwei Lin (林智玮),8246
2012POHL01,Andreas Pohl,8251
2016TAYL02,Paul Taylor,8253
2014KARN02,Daniel Karnaukh,8270
2017LEEM03,Matthew Lee,8284
2010HUNT02,Aneurin Hunt,8287
2013OJHA01,Suyash Ojha,8291
2017WARR04,Benjamin Warry,8302
2015TRAC01,Catherine Trace,8329
2018SANC02,Gabriel Sanchez,8334
2018ALAM08,Leon Marcell Alamanda,8335
2013MEND05,José Miguel Lanz Mendoza,8342
2017MOHA05,Vishal Mohanraju,8362
2016FAZI01,Faiyaz Ahamed Fazil,8364
2013GONZ05,Eki Gartzia González,8378
2018MONA01,Boris Monakhov,8382
2014KIMJ02,Jungwoo Kim (김정우),8382
2012DANI01,Viktor Danilov,8385
2016STEP01,Wesley Stephenson,8391
2015PABR01,Ujjawal Pabreja,8395
2015MEDE01,Felipe Medel,8401
2015RUSS03,Will Russo,8403
2017TJAN03,Michael Tjandra (锺梓翔),8414
2016JUAR02,Iván Guerrero Juárez,8444
2017EVTU02,Dmitry Evtushenko,8458
2016KELL12,Simon Kellum,8461
2016BERT01,Johan Mørkbak Bertelsen,8468
2016STEI04,Nicky Steingraber,8477
2018CHAN31,Aiden Chan,8478
2016ATTA01,Fayad Hafiz Attaqi,8490
2019FENG28,Desmond Ho Pin Feng,8496
